Capacity,Occupancy,LastUpdated
2009,776,2016-11-13 11:00:32
2009,819,2016-11-13 11:27:32
2009,861,2016-11-13 12:00:34
2009,871,2016-11-13 12:27:31
2009,987,2016-11-13 13:07:31
2009,1036,2016-11-13 13:33:34
2009,1045,2016-11-13 14:00:35
2009,1060,2016-11-13 14:27:35
2009,1046,2016-11-13 15:00:35
2009,993,2016-11-13 15:27:35
2009,879,2016-11-13 16:00:32
2009,781,2016-11-13 16:27:34
2009,452,2016-11-14 08:00:37
2009,539,2016-11-14 08:33:40
2009,611,2016-11-14 09:00:38
2009,713,2016-11-14 09:27:40
2009,830,2016-11-14 10:00:37
2009,918,2016-11-14 10:27:38
2009,1014,2016-11-14 11:00:39
2009,1058,2016-11-14 11:27:40
2009,1108,2016-11-14 12:00:37
2009,1130,2016-11-14 12:27:39
2009,1155,2016-11-14 13:00:38
2009,1167,2016-11-14 13:27:41
2009,1155,2016-11-14 14:00:38
2009,1099,2016-11-14 14:33:40
2009,1053,2016-11-14 15:00:38
2009,982,2016-11-14 15:27:42
2009,903,2016-11-14 16:00:39
2009,828,2016-11-14 16:27:39
2009,581,2016-11-15 07:57:43
2009,646,2016-11-15 08:30:47
2009,721,2016-11-15 08:57:45
2009,857,2016-11-15 09:30:46
2009,1009,2016-11-15 09:57:44
2009,1149,2016-11-15 10:30:47
2009,1229,2016-11-15 11:03:48
2009,1241,2016-11-15 11:30:46
2009,1272,2016-11-15 11:57:47
2009,1297,2016-11-15 12:30:45
2009,1314,2016-11-15 12:57:48
2009,1320,2016-11-15 13:30:48
2009,1308,2016-11-15 14:03:46
2009,1281,2016-11-15 14:30:48
2009,1212,2016-11-15 15:03:48
2009,1136,2016-11-15 15:30:49
2009,1078,2016-11-15 15:57:49
2009,969,2016-11-15 16:30:46
2009,677,2016-11-16 08:00:51
2009,740,2016-11-16 08:27:50
2009,870,2016-11-16 09:00:51
2009,965,2016-11-16 09:27:53
2009,1110,2016-11-16 10:00:54
2009,1201,2016-11-16 10:33:53
2009,1261,2016-11-16 11:00:51
2009,1305,2016-11-16 11:27:51
2009,1349,2016-11-16 12:00:54
2009,1373,2016-11-16 12:27:54
2009,1396,2016-11-16 13:00:54
2009,1405,2016-11-16 13:27:55
2009,1383,2016-11-16 14:00:55
2009,1343,2016-11-16 14:27:52
2009,1288,2016-11-16 15:00:55
2009,1203,2016-11-16 15:33:56
2009,1142,2016-11-16 16:00:57
2009,1039,2016-11-16 16:33:57
2009,643,2016-11-17 08:04:02
2009,710,2016-11-17 08:31:01
2009,832,2016-11-17 09:03:57
2009,920,2016-11-17 09:31:01
2009,1108,2016-11-17 09:57:02
2009,1240,2016-11-17 10:31:02
2009,1327,2016-11-17 11:04:02
2009,1372,2016-11-17 11:31:02
2009,1411,2016-11-17 12:04:02
2009,1430,2016-11-17 12:31:03
2009,1502,2016-11-17 13:04:03
2009,1504,2016-11-17 13:31:03
2009,1494,2016-11-17 14:04:03
2009,1480,2016-11-17 14:30:59
2009,1430,2016-11-17 14:58:03
2009,1359,2016-11-17 15:30:59
2009,1298,2016-11-17 15:58:03
2009,1206,2016-11-17 16:31:04
2009,551,2016-11-18 08:01:05
2009,551,2016-11-18 08:01:05
2009,616,2016-11-18 08:27:05
2009,783,2016-11-18 09:27:07
2009,876,2016-11-18 10:01:06
2009,957,2016-11-18 10:27:05
2009,1035,2016-11-18 11:01:06
2009,1084,2016-11-18 11:34:08
2009,1120,2016-11-18 12:01:06
2009,1175,2016-11-18 12:27:09
2009,1179,2016-11-18 13:01:10
2009,1189,2016-11-18 13:34:10
2009,1178,2016-11-18 14:01:10
2009,1160,2016-11-18 14:28:08
2009,1126,2016-11-18 15:01:07
2009,1068,2016-11-18 15:28:08
2009,1022,2016-11-18 16:01:10
2009,983,2016-11-18 16:28:10
2009,501,2016-11-19 07:57:12
2009,537,2016-11-19 08:31:12
2009,602,2016-11-19 08:57:12
2009,687,2016-11-19 09:31:13
2009,802,2016-11-19 10:04:14
2009,876,2016-11-19 10:31:15
2009,950,2016-11-19 10:58:15
2009,1071,2016-11-19 11:31:15
2009,1182,2016-11-19 12:04:16
2009,1253,2016-11-19 12:31:16
2009,1323,2016-11-19 13:04:16
2009,1417,2016-11-19 13:31:17
2009,1508,2016-11-19 14:04:17
2009,1562,2016-11-19 14:31:17
2009,1578,2016-11-19 15:04:16
2009,1578,2016-11-19 15:31:17
2009,1560,2016-11-19 16:04:17
2009,1497,2016-11-19 16:31:15
2009,571,2016-11-20 08:01:19
2009,570,2016-11-20 08:27:22
2009,581,2016-11-20 09:01:19
2009,626,2016-11-20 09:27:19
2009,697,2016-11-20 10:01:20
2009,741,2016-11-20 10:27:22
2009,849,2016-11-20 11:01:22
2009,942,2016-11-20 11:27:22
2009,1043,2016-11-20 12:01:20
2009,1135,2016-11-20 12:34:23
2009,1236,2016-11-20 13:07:23
2009,1282,2016-11-20 13:27:23
2009,1344,2016-11-20 14:01:22
2009,1374,2016-11-20 14:27:22
2009,1401,2016-11-20 15:01:23
2009,1356,2016-11-20 15:27:24
2009,1311,2016-11-20 16:01:22
2009,1205,2016-11-20 16:31:21
2009,532,2016-11-21 08:04:26
2009,602,2016-11-21 08:31:30
2009,710,2016-11-21 09:04:26
2009,792,2016-11-21 09:31:26
2009,939,2016-11-21 10:04:29
2009,1034,2016-11-21 10:31:26
2009,1142,2016-11-21 11:04:29
2009,1201,2016-11-21 11:30:28
2009,1238,2016-11-21 11:57:30
2009,1270,2016-11-21 12:31:29
2009,1320,2016-11-21 12:57:27
2009,1331,2016-11-21 13:31:30
2009,1313,2016-11-21 14:04:30
2009,1272,2016-11-21 14:31:30
2009,1232,2016-11-21 14:57:31
2009,1145,2016-11-21 15:31:28
2009,1083,2016-11-21 15:57:30
2009,944,2016-11-21 16:31:30
2009,618,2016-11-22 07:57:33
2009,704,2016-11-22 08:31:33
2009,820,2016-11-22 09:04:34
2009,908,2016-11-22 09:31:35
2009,1015,2016-11-22 10:04:34
2009,1129,2016-11-22 10:31:37
2009,1212,2016-11-22 11:04:34
2009,1273,2016-11-22 11:31:35
2009,1310,2016-11-22 12:04:36
2009,1317,2016-11-22 12:31:37
2009,1361,2016-11-22 12:57:35
2009,1366,2016-11-22 13:31:38
2009,1384,2016-11-22 13:57:38
2009,1349,2016-11-22 14:31:37
2009,1304,2016-11-22 14:57:38
2009,1237,2016-11-22 15:31:37
2009,1165,2016-11-22 15:57:37
2009,1045,2016-11-22 16:30:38
2009,670,2016-11-23 08:04:40
2009,748,2016-11-23 08:30:41
2009,829,2016-11-23 08:57:42
2009,979,2016-11-23 09:31:23
2009,1145,2016-11-23 10:04:40
2009,1250,2016-11-23 10:31:36
2009,1319,2016-11-23 11:04:42
2009,1376,2016-11-23 11:31:44
2009,1409,2016-11-23 11:57:41
2009,1447,2016-11-23 12:31:44
2009,1481,2016-11-23 13:04:45
2009,1501,2016-11-23 13:31:41
2009,1491,2016-11-23 13:57:41
2009,1449,2016-11-23 14:30:43
2009,1373,2016-11-23 15:04:43
2009,1292,2016-11-23 15:31:42
2009,1188,2016-11-23 16:04:46
2009,1106,2016-11-23 16:30:42
2009,635,2016-11-24 08:00:47
2009,678,2016-11-24 08:27:47
2009,772,2016-11-24 09:00:48
2009,873,2016-11-24 09:34:49
2009,969,2016-11-24 10:01:47
2009,1076,2016-11-24 10:27:47
2009,1173,2016-11-24 11:00:49
2009,1228,2016-11-24 11:27:51
2009,1288,2016-11-24 12:00:50
2009,1360,2016-11-24 12:30:48
2009,1423,2016-11-24 13:04:50
2009,1439,2016-11-24 13:30:51
2009,1424,2016-11-24 13:57:51
2009,1394,2016-11-24 14:30:52
2009,1348,2016-11-24 14:57:51
2009,1274,2016-11-24 15:31:49
2009,1184,2016-11-24 15:57:49
2009,1088,2016-11-24 16:31:53
2009,633,2016-11-25 08:00:57
2009,633,2016-11-25 08:00:57
2009,805,2016-11-25 09:00:56
2009,908,2016-11-25 09:27:55
2009,1025,2016-11-25 10:00:56
2009,1117,2016-11-25 10:27:56
2009,1220,2016-11-25 11:00:55
2009,1293,2016-11-25 11:27:55
2009,1366,2016-11-25 12:00:56
2009,1414,2016-11-25 12:34:55
2009,1426,2016-11-25 13:00:58
2009,1443,2016-11-25 13:27:56
2009,1435,2016-11-25 14:00:58
2009,1398,2016-11-25 14:34:59
2009,1351,2016-11-25 15:00:56
2009,1271,2016-11-25 15:27:59
2009,1182,2016-11-25 16:00:59
2009,1094,2016-11-25 16:27:58
2009,622,2016-11-26 08:01:01
2009,660,2016-11-26 08:28:01
2009,741,2016-11-26 09:01:01
2009,860,2016-11-26 09:35:02
2009,991,2016-11-26 10:01:04
2009,1128,2016-11-26 10:35:03
2009,1214,2016-11-26 11:01:03
2009,1251,2016-11-26 11:28:02
2009,1353,2016-11-26 12:01:04
2009,1461,2016-11-26 12:28:02
2009,1544,2016-11-26 13:01:03
2009,1625,2016-11-26 13:28:04
2009,1744,2016-11-26 14:01:02
2009,1867,2016-11-26 14:41:04
2009,1893,2016-11-26 15:01:02
2009,1914,2016-11-26 15:28:04
2009,1886,2016-11-26 16:01:04
2009,1811,2016-11-26 16:28:05
2009,688,2016-11-27 08:02:24
2009,689,2016-11-27 08:32:19
2009,698,2016-11-27 09:02:19
2009,723,2016-11-27 09:32:21
2009,755,2016-11-27 10:01:19
2009,835,2016-11-27 10:32:24
2009,949,2016-11-27 11:01:24
2009,1031,2016-11-27 11:31:20
2009,1131,2016-11-27 12:01:25
2009,1236,2016-11-27 12:32:25
2009,1365,2016-11-27 13:08:25
2009,1426,2016-11-27 13:32:24
2009,1504,2016-11-27 14:02:23
2009,1565,2016-11-27 14:31:20
2009,1576,2016-11-27 15:01:22
2009,1526,2016-11-27 15:32:23
2009,1444,2016-11-27 16:01:23
2009,1369,2016-11-27 16:32:24
2009,575,2016-11-28 08:01:27
2009,652,2016-11-28 08:32:24
2009,750,2016-11-28 09:02:28
2009,846,2016-11-28 09:28:24
2009,980,2016-11-28 10:01:29
2009,1128,2016-11-28 10:32:29
2009,1219,2016-11-28 11:01:30
2009,1304,2016-11-28 11:32:28
2009,1345,2016-11-28 12:01:27
2009,1367,2016-11-28 12:28:29
2009,1218,2016-11-28 13:02:26
2009,1237,2016-11-28 13:31:29
2009,1227,2016-11-28 14:02:29
2009,1195,2016-11-28 14:32:29
2009,1164,2016-11-28 15:02:29
2009,1059,2016-11-28 15:41:28
2009,995,2016-11-28 16:02:30
2009,954,2016-11-28 16:28:27
2009,716,2016-11-29 07:55:29
2009,790,2016-11-29 08:28:33
2009,891,2016-11-29 09:02:35
2009,983,2016-11-29 09:28:32
2009,1068,2016-11-29 10:01:30
2009,1173,2016-11-29 10:28:34
2009,1306,2016-11-29 11:01:36
2009,1384,2016-11-29 11:28:34
2009,1406,2016-11-29 11:55:30
2009,1424,2016-11-29 12:28:36
2009,1469,2016-11-29 13:02:35
2009,1448,2016-11-29 13:28:30
2009,1464,2016-11-29 14:01:32
2009,1455,2016-11-29 14:28:36
2009,1433,2016-11-29 14:55:34
2009,1322,2016-11-29 15:28:35
2009,1252,2016-11-29 16:02:35
2009,1139,2016-11-29 16:28:34
2009,682,2016-11-30 08:02:35
2009,744,2016-11-30 08:28:35
2009,881,2016-11-30 09:01:35
2009,994,2016-11-30 09:28:40
2009,1139,2016-11-30 10:01:40
2009,1236,2016-11-30 10:28:38
2009,1316,2016-11-30 10:55:36
2009,1383,2016-11-30 11:28:40
2009,1416,2016-11-30 12:01:36
2009,1425,2016-11-30 12:28:37
2009,1423,2016-11-30 13:01:39
2009,1437,2016-11-30 13:28:41
2009,1465,2016-11-30 14:01:36
2009,1453,2016-11-30 14:28:40
2009,1386,2016-11-30 15:01:39
2009,1325,2016-11-30 15:28:40
2009,1227,2016-11-30 16:01:39
2009,1150,2016-11-30 16:28:40
2009,883,2016-12-01 08:05:40
2009,928,2016-12-01 08:25:46
2009,1064,2016-12-01 08:58:41
2009,1159,2016-12-01 09:25:44
2009,1284,2016-12-01 09:58:41
2009,1419,2016-12-01 10:25:43
2009,1372,2016-12-01 10:58:45
2009,1442,2016-12-01 11:32:41
2009,1481,2016-12-01 11:58:45
2009,1522,2016-12-01 12:25:45
2009,1564,2016-12-01 12:58:47
2009,1601,2016-12-01 13:25:45
2009,1618,2016-12-01 13:58:48
2009,1579,2016-12-01 14:25:46
2009,1518,2016-12-01 14:58:46
2009,1466,2016-12-01 15:25:42
2009,1396,2016-12-01 15:58:47
2009,1344,2016-12-01 16:25:44
2009,812,2016-12-02 07:55:49
2009,894,2016-12-02 08:28:48
2009,975,2016-12-02 09:01:49
2009,1052,2016-12-02 09:28:50
2009,1141,2016-12-02 10:02:52
2009,1225,2016-12-02 10:28:53
2009,1316,2016-12-02 11:01:53
2009,1304,2016-12-02 11:28:49
2009,1382,2016-12-02 12:01:51
2009,1431,2016-12-02 12:28:52
2009,1484,2016-12-02 12:58:51
2009,1500,2016-12-02 13:25:52
2009,1453,2016-12-02 13:58:53
2009,1438,2016-12-02 14:25:50
2009,1380,2016-12-02 14:58:50
2009,1305,2016-12-02 15:31:52
2009,1222,2016-12-02 15:58:52
2009,1160,2016-12-02 16:32:54
2009,572,2016-12-05 08:02:03
2009,642,2016-12-05 08:29:08
2009,720,2016-12-05 09:02:08
2009,811,2016-12-05 09:29:08
2009,947,2016-12-05 10:03:04
2009,1029,2016-12-05 10:29:08
2009,1155,2016-12-05 11:02:06
2009,1238,2016-12-05 11:29:09
2009,1310,2016-12-05 11:56:10
2009,1365,2016-12-05 12:29:10
2009,1410,2016-12-05 13:02:08
2009,1405,2016-12-05 13:29:09
2009,1364,2016-12-05 14:02:11
2009,1308,2016-12-05 14:29:08
2009,1235,2016-12-05 15:02:10
2009,1179,2016-12-05 15:29:11
2009,1076,2016-12-05 16:02:11
2009,993,2016-12-05 16:29:05
2009,639,2016-12-06 07:56:10
2009,704,2016-12-06 08:29:11
2009,768,2016-12-06 08:56:10
2009,877,2016-12-06 09:29:14
2009,1036,2016-12-06 10:02:12
2009,1132,2016-12-06 10:29:11
2009,1263,2016-12-06 11:02:16
2009,1313,2016-12-06 11:29:14
2009,1360,2016-12-06 11:56:16
2009,1366,2016-12-06 12:29:11
2009,1417,2016-12-06 12:56:16
2009,1459,2016-12-06 13:29:16
2009,1460,2016-12-06 14:02:16
2009,1398,2016-12-06 14:29:14
2009,1346,2016-12-06 15:02:17
2009,1262,2016-12-06 15:29:17
2009,1199,2016-12-06 16:02:16
2009,1102,2016-12-06 16:29:16
2009,677,2016-12-07 07:59:16
2009,733,2016-12-07 08:26:20
2009,819,2016-12-07 08:55:20
2009,918,2016-12-07 09:26:22
2009,1071,2016-12-07 09:59:20
2009,1173,2016-12-07 10:26:21
2009,1280,2016-12-07 10:59:20
2009,1339,2016-12-07 11:25:22
2009,1408,2016-12-07 11:59:20
2009,1442,2016-12-07 12:26:21
2009,1500,2016-12-07 12:59:22
2009,1535,2016-12-07 13:26:23
2009,1528,2016-12-07 13:59:22
2009,1504,2016-12-07 14:26:23
2009,1445,2016-12-07 14:59:22
2009,1360,2016-12-07 15:32:22
2009,1277,2016-12-07 15:59:23
2009,1201,2016-12-07 16:32:23
2009,716,2016-12-08 07:59:25
2009,761,2016-12-08 08:26:27
2009,851,2016-12-08 08:59:24
2009,947,2016-12-08 09:26:27
2009,1086,2016-12-08 09:59:28
2009,1258,2016-12-08 10:32:22
2009,1387,2016-12-08 10:59:25
2009,1480,2016-12-08 11:32:28
2009,1532,2016-12-08 11:59:28
2009,1509,2016-12-08 12:25:24
2009,1570,2016-12-08 12:59:24
2009,1572,2016-12-08 13:25:28
2009,1578,2016-12-08 13:59:28
2009,1571,2016-12-08 14:26:29
2009,1508,2016-12-08 14:59:29
2009,1493,2016-12-08 15:26:23
2009,1409,2016-12-08 15:59:27
2009,1332,2016-12-08 16:32:27
2009,816,2016-12-09 08:02:30
2009,879,2016-12-09 08:29:28
2009,959,2016-12-09 08:55:33
2009,1060,2016-12-09 09:29:31
2009,1136,2016-12-09 09:55:30
2009,1231,2016-12-09 10:29:29
2009,1298,2016-12-09 10:56:33
2009,1378,2016-12-09 11:29:33
2009,1429,2016-12-09 11:56:32
2009,1509,2016-12-09 12:29:31
2009,1475,2016-12-09 13:02:32
2009,1505,2016-12-09 13:29:31
2009,1460,2016-12-09 14:02:34
2009,1407,2016-12-09 14:29:33
2009,1372,2016-12-09 14:56:31
2009,1306,2016-12-09 15:29:34
2009,1245,2016-12-09 16:02:32
2009,1183,2016-12-09 16:29:30
2009,723,2016-12-10 07:59:34
2009,752,2016-12-10 08:29:33
2009,829,2016-12-10 09:02:35
2009,889,2016-12-10 09:29:38
2009,976,2016-12-10 09:55:38
2009,1045,2016-12-10 10:29:38
2009,1128,2016-12-10 11:02:39
2009,1185,2016-12-10 11:29:39
2009,1261,2016-12-10 12:02:38
2009,1319,2016-12-10 12:29:40
2009,1384,2016-12-10 12:55:40
2009,1462,2016-12-10 13:29:39
2009,1524,2016-12-10 13:56:35
2009,1524,2016-12-10 14:25:37
2009,1555,2016-12-10 15:02:39
2009,1586,2016-12-10 15:25:39
2009,1587,2016-12-10 15:59:39
2009,1542,2016-12-10 16:25:40
2009,732,2016-12-11 08:02:39
2009,730,2016-12-11 08:25:43
2009,741,2016-12-11 08:59:45
2009,762,2016-12-11 09:26:44
2009,823,2016-12-11 09:59:44
2009,893,2016-12-11 10:25:42
2009,1055,2016-12-11 10:59:45
2009,1190,2016-12-11 11:26:10
2009,1290,2016-12-11 11:59:45
2009,1382,2016-12-11 12:32:41
2009,1442,2016-12-11 13:05:46
2009,1500,2016-12-11 13:26:45
2009,1589,2016-12-11 13:59:44
2009,1617,2016-12-11 14:32:44
2009,1617,2016-12-11 14:59:43
2009,1600,2016-12-11 15:25:45
2009,1483,2016-12-11 15:59:46
2009,1399,2016-12-11 16:25:46
2009,606,2016-12-12 08:02:45
2009,696,2016-12-12 08:29:50
2009,796,2016-12-12 09:02:45
2009,885,2016-12-12 09:29:48
2009,1054,2016-12-12 10:02:49
2009,1164,2016-12-12 10:29:50
2009,1255,2016-12-12 11:02:50
2009,1348,2016-12-12 11:29:51
2009,1404,2016-12-12 11:55:49
2009,1466,2016-12-12 12:29:50
2009,1491,2016-12-12 12:56:46
2009,1489,2016-12-12 13:29:50
2009,1455,2016-12-12 14:02:50
2009,1425,2016-12-12 14:29:49
2009,1367,2016-12-12 14:55:51
2009,1314,2016-12-12 15:29:47
2009,1272,2016-12-12 15:56:51
2009,1196,2016-12-12 16:29:51
2009,854,2016-12-13 08:02:51
2009,913,2016-12-13 08:29:53
2009,1023,2016-12-13 09:02:55
2009,1121,2016-12-13 09:29:54
2009,1242,2016-12-13 09:55:56
2009,1195,2016-12-13 10:29:54
2009,1281,2016-12-13 11:02:54
2009,1341,2016-12-13 11:29:55
2009,1401,2016-12-13 12:02:55
2009,1462,2016-12-13 12:29:55
2009,1497,2016-12-13 13:02:55
2009,1518,2016-12-13 13:55:56
2009,1418,2016-12-13 14:29:57
2009,1357,2016-12-13 14:56:52
2009,1292,2016-12-13 15:28:52
2009,1197,2016-12-13 16:02:56
2009,1124,2016-12-13 16:29:56
2009,732,2016-12-14 08:03:01
2009,830,2016-12-14 08:43:00
2009,902,2016-12-14 09:03:01
2009,992,2016-12-14 09:29:57
2009,1148,2016-12-14 10:02:59
2009,1253,2016-12-14 10:30:01
2009,1350,2016-12-14 11:30:01
2009,1380,2016-12-14 12:02:58
2009,1426,2016-12-14 12:30:00
2009,1472,2016-12-14 13:03:02
2009,1493,2016-12-14 13:29:57
2009,1530,2016-12-14 14:03:00
2009,1506,2016-12-14 14:30:01
2009,1468,2016-12-14 14:56:03
2009,1411,2016-12-14 15:30:00
2009,1374,2016-12-14 15:56:02
2009,1298,2016-12-14 16:30:00
2009,721,2016-12-15 07:57:02
2009,809,2016-12-15 08:30:06
2009,886,2016-12-15 09:03:06
2009,979,2016-12-15 09:30:04
2009,1077,2016-12-15 09:57:02
2009,1207,2016-12-15 10:30:07
2009,1300,2016-12-15 11:03:05
2009,1348,2016-12-15 11:26:03
2009,1416,2016-12-15 12:00:02
2009,1471,2016-12-15 12:26:03
2009,1551,2016-12-15 13:00:07
2009,1594,2016-12-15 13:26:08
2009,1596,2016-12-15 14:00:06
2009,1580,2016-12-15 14:26:06
2009,1548,2016-12-15 15:00:07
2009,1506,2016-12-15 15:26:03
2009,1458,2016-12-15 16:03:03
2009,1399,2016-12-15 16:30:07
2009,785,2016-12-16 07:59:09
2009,859,2016-12-16 08:30:12
2009,934,2016-12-16 09:03:07
2009,1025,2016-12-16 09:30:12
2009,1111,2016-12-16 10:03:09
2009,1174,2016-12-16 10:29:08
2009,1238,2016-12-16 11:03:08
2009,1255,2016-12-16 11:30:10
2009,1290,2016-12-16 11:56:10
2009,1306,2016-12-16 12:30:11
2009,1320,2016-12-16 12:56:12
2009,1347,2016-12-16 13:30:12
2009,1369,2016-12-16 13:56:11
2009,1375,2016-12-16 14:30:10
2009,1356,2016-12-16 14:56:11
2009,1321,2016-12-16 15:30:10
2009,1255,2016-12-16 16:03:11
2009,1194,2016-12-16 16:30:12
2009,642,2016-12-17 07:59:15
2009,660,2016-12-17 08:26:15
2009,738,2016-12-17 09:00:13
2009,825,2016-12-17 09:26:17
2009,919,2016-12-17 09:59:17
2009,969,2016-12-17 10:33:17
2009,982,2016-12-17 11:00:17
2009,1029,2016-12-17 11:33:16
2009,1105,2016-12-17 12:00:17
2009,1187,2016-12-17 12:26:17
2009,1268,2016-12-17 13:00:18
2009,1335,2016-12-17 13:27:17
2009,1431,2016-12-17 14:00:17
2009,1494,2016-12-17 14:30:19
2009,1518,2016-12-17 15:03:18
2009,1542,2016-12-17 15:30:19
2009,1573,2016-12-17 15:57:15
2009,1552,2016-12-17 16:30:16
2009,605,2016-12-18 08:03:24
2009,602,2016-12-18 08:30:20
2009,611,2016-12-18 08:56:20
2009,630,2016-12-18 09:30:21
2009,680,2016-12-18 09:56:24
2009,778,2016-12-18 10:30:23
2009,921,2016-12-18 11:03:25
2009,990,2016-12-18 11:30:22
2009,1050,2016-12-18 12:03:23
2009,1145,2016-12-18 12:30:25
2009,1246,2016-12-18 12:56:26
2009,1325,2016-12-18 13:30:26
2009,1399,2016-12-18 14:03:26
2009,1454,2016-12-18 14:30:27
2009,1461,2016-12-18 14:56:25
2009,1414,2016-12-18 15:30:24
2009,1353,2016-12-18 16:03:27
2009,1263,2016-12-18 16:30:25
2009,603,2016-12-19 08:03:29
2009,675,2016-12-19 08:30:28
2009,796,2016-12-19 09:03:33
2009,898,2016-12-19 09:30:30
2009,1001,2016-12-19 09:56:32
2009,1142,2016-12-19 10:30:33
2009,1231,2016-12-19 11:03:31
2009,1309,2016-12-19 11:30:30
2009,1413,2016-12-19 12:03:32
2009,1494,2016-12-19 12:30:32
2009,1575,2016-12-19 13:03:30
2009,1618,2016-12-19 13:30:35
2009,1648,2016-12-19 14:03:31
2009,1642,2016-12-19 14:30:33
2009,1609,2016-12-19 15:03:34
2009,1553,2016-12-19 15:29:33
2009,1441,2016-12-19 16:03:35
2009,1345,2016-12-19 16:30:35
2803,195,2016-10-04 07:59:42
2803,238,2016-10-04 08:25:42
2803,323,2016-10-04 08:59:42
2803,420,2016-10-04 09:32:46
2803,476,2016-10-04 09:59:48
2803,525,2016-10-04 10:26:49
2803,574,2016-10-04 10:59:48
2803,588,2016-10-04 11:25:47
2803,605,2016-10-04 11:59:44
2803,604,2016-10-04 12:29:45
2803,596,2016-10-04 13:02:48
2803,581,2016-10-04 13:29:45
2803,576,2016-10-04 14:02:47
2803,560,2016-10-04 14:29:49
2803,529,2016-10-04 14:57:13
2803,511,2016-10-04 15:30:14
2803,461,2016-10-04 16:04:12
2803,406,2016-10-04 16:31:14
2803,246,2016-10-05 07:57:17
2803,326,2016-10-05 08:30:15
2803,419,2016-10-05 09:04:19
2803,478,2016-10-05 09:30:15
2803,547,2016-10-05 10:04:15
2803,586,2016-10-05 10:30:17
2803,603,2016-10-05 11:04:19
2803,593,2016-10-05 11:30:18
2803,582,2016-10-05 12:04:14
2803,580,2016-10-05 12:30:16
2803,586,2016-10-05 12:57:15
2803,583,2016-10-05 13:30:19
2803,579,2016-10-05 13:57:20
2803,547,2016-10-05 14:30:17
2803,521,2016-10-05 14:57:19
2803,482,2016-10-05 15:30:15
2803,445,2016-10-05 16:04:18
2803,390,2016-10-05 16:30:17
2803,174,2016-10-06 07:57:25
2803,249,2016-10-06 08:30:20
2803,324,2016-10-06 08:57:22
2803,389,2016-10-06 09:30:20
2803,461,2016-10-06 10:03:20
2803,512,2016-10-06 10:30:20
2803,540,2016-10-06 10:57:20
2803,569,2016-10-06 11:30:22
2803,592,2016-10-06 12:04:24
2803,600,2016-10-06 12:30:24
2803,605,2016-10-06 12:57:21
2803,592,2016-10-06 13:30:21
2803,581,2016-10-06 13:57:22
2803,541,2016-10-06 14:30:23
2803,509,2016-10-06 15:04:22
2803,490,2016-10-06 15:31:22
2803,434,2016-10-06 16:04:23
2803,397,2016-10-06 16:30:27
2803,189,2016-10-07 08:03:27
2803,250,2016-10-07 08:30:27
2803,326,2016-10-07 09:04:13
2803,372,2016-10-07 09:30:27
2803,404,2016-10-07 09:57:27
2803,447,2016-10-07 10:30:27
2803,477,2016-10-07 10:57:30
2803,490,2016-10-07 11:30:28
2803,509,2016-10-07 12:03:29
2803,498,2016-10-07 12:30:28
2803,511,2016-10-07 13:04:28
2803,507,2016-10-07 13:30:29
2803,494,2016-10-07 14:03:28
2803,470,2016-10-07 14:30:32
2803,434,2016-10-07 15:04:30
2803,420,2016-10-07 15:30:32
2803,395,2016-10-07 15:57:31
2803,341,2016-10-07 16:30:29
2803,86,2016-10-08 07:57:38
2803,110,2016-10-08 08:30:37
2803,149,2016-10-08 08:57:34
2803,195,2016-10-08 09:30:37
2803,256,2016-10-08 10:04:34
2803,303,2016-10-08 10:30:34
2803,349,2016-10-08 10:57:34
2803,388,2016-10-08 11:30:38
2803,428,2016-10-08 12:04:34
2803,457,2016-10-08 12:30:36
2803,502,2016-10-08 13:04:39
2803,542,2016-10-08 13:30:36
2803,570,2016-10-08 14:03:38
2803,579,2016-10-08 14:30:35
2803,580,2016-10-08 14:57:41
2803,575,2016-10-08 15:30:39
2803,573,2016-10-08 16:04:39
2803,537,2016-10-08 16:30:42
2803,101,2016-10-09 08:04:40
2803,107,2016-10-09 08:30:45
2803,130,2016-10-09 09:04:46
2803,158,2016-10-09 09:30:45
2803,176,2016-10-09 09:57:41
2803,230,2016-10-09 10:30:43
2803,298,2016-10-09 11:04:44
2803,354,2016-10-09 11:30:41
2803,395,2016-10-09 11:57:46
2803,447,2016-10-09 12:30:41
2803,485,2016-10-09 13:04:43
2803,497,2016-10-09 13:30:42
2803,480,2016-10-09 14:03:42
2803,474,2016-10-09 14:30:42
2803,444,2016-10-09 15:04:44
2803,415,2016-10-09 15:30:46
2803,364,2016-10-09 16:03:43
2803,328,2016-10-09 16:30:43
2803,152,2016-10-10 08:04:47
2803,199,2016-10-10 08:30:47
2803,269,2016-10-10 09:04:47
2803,315,2016-10-10 09:30:49
2803,367,2016-10-10 10:03:48
2803,416,2016-10-10 10:30:48
2803,436,2016-10-10 10:57:52
2803,458,2016-10-10 11:30:48
2803,471,2016-10-10 11:57:49
2803,491,2016-10-10 12:30:48
2803,504,2016-10-10 13:04:49
2803,505,2016-10-10 13:30:49
2803,502,2016-10-10 14:03:49
2803,485,2016-10-10 14:30:49
2803,458,2016-10-10 14:57:54
2803,439,2016-10-10 15:30:49
2803,417,2016-10-10 15:57:55
2803,381,2016-10-10 16:30:49
2803,240,2016-10-11 08:04:57
2803,286,2016-10-11 08:30:54
2803,358,2016-10-11 08:57:56
